codigo;descrição;NCM
1;"Tributado; CST Entrada 50; CST Saida 01";39123910
1;"Tributado; CST Entrada 50; CST Saida 01";39123920
1;"Tributado; CST Entrada 50; CST Saida 01";39123930
1;"Tributado; CST Entrada 50; CST Saida 01";39123990
1;"Tributado; CST Entrada 50; CST Saida 01";39129010
1;"Tributado; CST Entrada 50; CST Saida 01";39129020
1;"Tributado; CST Entrada 50; CST Saida 01";39129031
1;"Tributado; CST Entrada 50; CST Saida 01";39129039
1;"Tributado; CST Entrada 50; CST Saida 01";39129040
1;"Tributado; CST Entrada 50; CST Saida 01";39129090
1;"Tributado; CST Entrada 50; CST Saida 01";39131000
1;"Tributado; CST Entrada 50; CST Saida 01";39139011
1;"Tributado; CST Entrada 50; CST Saida 01";39139012
1;"Tributado; CST Entrada 50; CST Saida 01";39139019
1;"Tributado; CST Entrada 50; CST Saida 01";39139020
1;"Tributado; CST Entrada 50; CST Saida 01";39139030
1;"Tributado; CST Entrada 50; CST Saida 01";39139040
1;"Tributado; CST Entrada 50; CST Saida 01";39139050
1;"Tributado; CST Entrada 50; CST Saida 01";39139060
1;"Tributado; CST Entrada 50; CST Saida 01";39139090
1;"Tributado; CST Entrada 50; CST Saida 01";39140011
1;"Tributado; CST Entrada 50; CST Saida 01";39140019
1;"Tributado; CST Entrada 50; CST Saida 01";39140090
1;"Tributado; CST Entrada 50; CST Saida 01";39151000
1;"Tributado; CST Entrada 50; CST Saida 01";39152000
1;"Tributado; CST Entrada 50; CST Saida 01";39153000
1;"Tributado; CST Entrada 50; CST Saida 01";39159000
1;"Tributado; CST Entrada 50; CST Saida 01";39161000
1;"Tributado; CST Entrada 50; CST Saida 01";39162000
1;"Tributado; CST Entrada 50; CST Saida 01";39169010
1;"Tributado; CST Entrada 50; CST Saida 01";39169090
1;"Tributado; CST Entrada 50; CST Saida 01";39171010
1;"Tributado; CST Entrada 50; CST Saida 01";39171021
1;"Tributado; CST Entrada 50; CST Saida 01";39171029
1;"Tributado; CST Entrada 50; CST Saida 01";39172100
1;"Tributado; CST Entrada 50; CST Saida 01";39172200
1;"Tributado; CST Entrada 50; CST Saida 01";39172210
1;"Tributado; CST Entrada 50; CST Saida 01";39172290
1;"Tributado; CST Entrada 50; CST Saida 01";39172300
1;"Tributado; CST Entrada 50; CST Saida 01";39172900
1;"Tributado; CST Entrada 50; CST Saida 01";39173100
1;"Tributado; CST Entrada 50; CST Saida 01";39173210
1;"Tributado; CST Entrada 50; CST Saida 01";39173221
1;"Tributado; CST Entrada 50; CST Saida 01";39173229
1;"Tributado; CST Entrada 50; CST Saida 01";39173230
1;"Tributado; CST Entrada 50; CST Saida 01";39173240
1;"Tributado; CST Entrada 50; CST Saida 01";39173251
1;"Tributado; CST Entrada 50; CST Saida 01";39173259
1;"Tributado; CST Entrada 50; CST Saida 01";39173290
1;"Tributado; CST Entrada 50; CST Saida 01";39173300
1;"Tributado; CST Entrada 50; CST Saida 01";39173900
1;"Tributado; CST Entrada 50; CST Saida 01";39174010
1;"Tributado; CST Entrada 50; CST Saida 01";39174090
1;"Tributado; CST Entrada 50; CST Saida 01";39181000
1;"Tributado; CST Entrada 50; CST Saida 01";39189000
1;"Tributado; CST Entrada 50; CST Saida 01";39191010
1;"Tributado; CST Entrada 50; CST Saida 01";39191020
1;"Tributado; CST Entrada 50; CST Saida 01";39191090
1;"Tributado; CST Entrada 50; CST Saida 01";39199010
1;"Tributado; CST Entrada 50; CST Saida 01";39199020
1;"Tributado; CST Entrada 50; CST Saida 01";39199090
1;"Tributado; CST Entrada 50; CST Saida 01";39201010
1;"Tributado; CST Entrada 50; CST Saida 01";39201091
1;"Tributado; CST Entrada 50; CST Saida 01";39201099
1;"Tributado; CST Entrada 50; CST Saida 01";39202011
1;"Tributado; CST Entrada 50; CST Saida 01";39202012
1;"Tributado; CST Entrada 50; CST Saida 01";39202019
1;"Tributado; CST Entrada 50; CST Saida 01";39202090
1;"Tributado; CST Entrada 50; CST Saida 01";39203000
1;"Tributado; CST Entrada 50; CST Saida 01";39204310
1;"Tributado; CST Entrada 50; CST Saida 01";39204390
1;"Tributado; CST Entrada 50; CST Saida 01";39204900
1;"Tributado; CST Entrada 50; CST Saida 01";39205100
1;"Tributado; CST Entrada 50; CST Saida 01";39205900
1;"Tributado; CST Entrada 50; CST Saida 01";39206100
1;"Tributado; CST Entrada 50; CST Saida 01";39206211
1;"Tributado; CST Entrada 50; CST Saida 01";39206219
1;"Tributado; CST Entrada 50; CST Saida 01";39206291
1;"Tributado; CST Entrada 50; CST Saida 01";39206299
1;"Tributado; CST Entrada 50; CST Saida 01";39206300
1;"Tributado; CST Entrada 50; CST Saida 01";39206900
1;"Tributado; CST Entrada 50; CST Saida 01";39207100
1;"Tributado; CST Entrada 50; CST Saida 01";39207310
1;"Tributado; CST Entrada 50; CST Saida 01";39207390
1;"Tributado; CST Entrada 50; CST Saida 01";39207910
1;"Tributado; CST Entrada 50; CST Saida 01";39207990
1;"Tributado; CST Entrada 50; CST Saida 01";39209100
1;"Tributado; CST Entrada 50; CST Saida 01";39209200
1;"Tributado; CST Entrada 50; CST Saida 01";39209300
1;"Tributado; CST Entrada 50; CST Saida 01";39209400
1;"Tributado; CST Entrada 50; CST Saida 01";39209910
1;"Tributado; CST Entrada 50; CST Saida 01";39209920
1;"Tributado; CST Entrada 50; CST Saida 01";39209930
1;"Tributado; CST Entrada 50; CST Saida 01";39209940
1;"Tributado; CST Entrada 50; CST Saida 01";39209950
1;"Tributado; CST Entrada 50; CST Saida 01";39209990
1;"Tributado; CST Entrada 50; CST Saida 01";39211100
1;"Tributado; CST Entrada 50; CST Saida 01";39211200
1;"Tributado; CST Entrada 50; CST Saida 01";39211310
1;"Tributado; CST Entrada 50; CST Saida 01";39211390
1;"Tributado; CST Entrada 50; CST Saida 01";39211400
1;"Tributado; CST Entrada 50; CST Saida 01";39211900
1;"Tributado; CST Entrada 50; CST Saida 01";39219011
1;"Tributado; CST Entrada 50; CST Saida 01";39219012
1;"Tributado; CST Entrada 50; CST Saida 01";39219013
1;"Tributado; CST Entrada 50; CST Saida 01";39219019
1;"Tributado; CST Entrada 50; CST Saida 01";39219020
1;"Tributado; CST Entrada 50; CST Saida 01";39219090
1;"Tributado; CST Entrada 50; CST Saida 01";39221000
1;"Tributado; CST Entrada 50; CST Saida 01";39222000
1;"Tributado; CST Entrada 50; CST Saida 01";39229000
1;"Tributado; CST Entrada 50; CST Saida 01";39231010
1;"Tributado; CST Entrada 50; CST Saida 01";39231090
1;"Tributado; CST Entrada 50; CST Saida 01";39232110
1;"Tributado; CST Entrada 50; CST Saida 01";39232190
1;"Tributado; CST Entrada 50; CST Saida 01";39232910
1;"Tributado; CST Entrada 50; CST Saida 01";39232990
1;"Tributado; CST Entrada 50; CST Saida 01";39233010
1;"Tributado; CST Entrada 50; CST Saida 01";39233090
1;"Tributado; CST Entrada 50; CST Saida 01";39234000
1;"Tributado; CST Entrada 50; CST Saida 01";39235000
1;"Tributado; CST Entrada 50; CST Saida 01";39239010
1;"Tributado; CST Entrada 50; CST Saida 01";39239090
1;"Tributado; CST Entrada 50; CST Saida 01";39241000
1;"Tributado; CST Entrada 50; CST Saida 01";39249000
1;"Tributado; CST Entrada 50; CST Saida 01";39251000
1;"Tributado; CST Entrada 50; CST Saida 01";39252000
1;"Tributado; CST Entrada 50; CST Saida 01";39253000
1;"Tributado; CST Entrada 50; CST Saida 01";39259010
1;"Tributado; CST Entrada 50; CST Saida 01";39259090
1;"Tributado; CST Entrada 50; CST Saida 01";39261000
1;"Tributado; CST Entrada 50; CST Saida 01";39262000
1;"Tributado; CST Entrada 50; CST Saida 01";39263000
1;"Tributado; CST Entrada 50; CST Saida 01";39264000
1;"Tributado; CST Entrada 50; CST Saida 01";39269010
1;"Tributado; CST Entrada 50; CST Saida 01";39269021
1;"Tributado; CST Entrada 50; CST Saida 01";39269022
1;"Tributado; CST Entrada 50; CST Saida 01";39269030
1;"Tributado; CST Entrada 50; CST Saida 01";39269040
1;"Tributado; CST Entrada 50; CST Saida 01";39269050
1;"Tributado; CST Entrada 50; CST Saida 01";39269061
1;"Tributado; CST Entrada 50; CST Saida 01";39269069
1;"Tributado; CST Entrada 50; CST Saida 01";39269090
1;"Tributado; CST Entrada 50; CST Saida 01";40011000
1;"Tributado; CST Entrada 50; CST Saida 01";40012100
1;"Tributado; CST Entrada 50; CST Saida 01";40012200
1;"Tributado; CST Entrada 50; CST Saida 01";40012910
1;"Tributado; CST Entrada 50; CST Saida 01";40012920
1;"Tributado; CST Entrada 50; CST Saida 01";40012990
1;"Tributado; CST Entrada 50; CST Saida 01";40013000
1;"Tributado; CST Entrada 50; CST Saida 01";40021110
1;"Tributado; CST Entrada 50; CST Saida 01";40021120
1;"Tributado; CST Entrada 50; CST Saida 01";40021911
1;"Tributado; CST Entrada 50; CST Saida 01";40021912
1;"Tributado; CST Entrada 50; CST Saida 01";40021919
1;"Tributado; CST Entrada 50; CST Saida 01";40021920
1;"Tributado; CST Entrada 50; CST Saida 01";40022010
1;"Tributado; CST Entrada 50; CST Saida 01";40022091
1;"Tributado; CST Entrada 50; CST Saida 01";40022099
1;"Tributado; CST Entrada 50; CST Saida 01";40023100
1;"Tributado; CST Entrada 50; CST Saida 01";40023900
1;"Tributado; CST Entrada 50; CST Saida 01";40024100
1;"Tributado; CST Entrada 50; CST Saida 01";40024900
1;"Tributado; CST Entrada 50; CST Saida 01";40025100
1;"Tributado; CST Entrada 50; CST Saida 01";40025900
1;"Tributado; CST Entrada 50; CST Saida 01";40026000
1;"Tributado; CST Entrada 50; CST Saida 01";40027000
1;"Tributado; CST Entrada 50; CST Saida 01";40028000
1;"Tributado; CST Entrada 50; CST Saida 01";40029100
1;"Tributado; CST Entrada 50; CST Saida 01";40029910
1;"Tributado; CST Entrada 50; CST Saida 01";40029920
1;"Tributado; CST Entrada 50; CST Saida 01";40029930
1;"Tributado; CST Entrada 50; CST Saida 01";40029990
1;"Tributado; CST Entrada 50; CST Saida 01";40030000
1;"Tributado; CST Entrada 50; CST Saida 01";40040000
1;"Tributado; CST Entrada 50; CST Saida 01";40051010
1;"Tributado; CST Entrada 50; CST Saida 01";40051090
1;"Tributado; CST Entrada 50; CST Saida 01";40052000
1;"Tributado; CST Entrada 50; CST Saida 01";40059110
1;"Tributado; CST Entrada 50; CST Saida 01";40059190
1;"Tributado; CST Entrada 50; CST Saida 01";40059910
1;"Tributado; CST Entrada 50; CST Saida 01";40059990
1;"Tributado; CST Entrada 50; CST Saida 01";40061000
1;"Tributado; CST Entrada 50; CST Saida 01";40069000
1;"Tributado; CST Entrada 50; CST Saida 01";40070011
1;"Tributado; CST Entrada 50; CST Saida 01";40070019
1;"Tributado; CST Entrada 50; CST Saida 01";40070020
1;"Tributado; CST Entrada 50; CST Saida 01";40081100
1;"Tributado; CST Entrada 50; CST Saida 01";40081900
1;"Tributado; CST Entrada 50; CST Saida 01";40082100
1;"Tributado; CST Entrada 50; CST Saida 01";40082900
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40091100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40091210
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40091290
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40092110
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40092190
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40092210
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40092290
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40093100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40093210
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40093290
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40094100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40094210
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40094290
1;"Tributado; CST Entrada 50; CST Saida 01";40101100
1;"Tributado; CST Entrada 50; CST Saida 01";40101200
1;"Tributado; CST Entrada 50; CST Saida 01";40101900
1;"Tributado; CST Entrada 50; CST Saida 01";40103100
1;"Tributado; CST Entrada 50; CST Saida 01";40103200
1;"Tributado; CST Entrada 50; CST Saida 01";40103300
1;"Tributado; CST Entrada 50; CST Saida 01";40103400
1;"Tributado; CST Entrada 50; CST Saida 01";40103500
1;"Tributado; CST Entrada 50; CST Saida 01";40103600
1;"Tributado; CST Entrada 50; CST Saida 01";40103900
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40111000
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40112010
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40112090
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40113000
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40114000
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40115000
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40117010
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40117090
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40118010
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40118020
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40118090
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40119010
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40119090
1;"Tributado; CST Entrada 50; CST Saida 01";40121100
1;"Tributado; CST Entrada 50; CST Saida 01";40121200
1;"Tributado; CST Entrada 50; CST Saida 01";40121300
1;"Tributado; CST Entrada 50; CST Saida 01";40121900
1;"Tributado; CST Entrada 50; CST Saida 01";40122000
1;"Tributado; CST Entrada 50; CST Saida 01";40129010
1;"Tributado; CST Entrada 50; CST Saida 01";40129090
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40131010
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40131090
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40132000
304;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 304";40139000
1;"Tributado; CST Entrada 50; CST Saida 01";40141000
1;"Tributado; CST Entrada 50; CST Saida 01";40149010
1;"Tributado; CST Entrada 50; CST Saida 01";40149090
1;"Tributado; CST Entrada 50; CST Saida 01";40151200
1;"Tributado; CST Entrada 50; CST Saida 01";40151900
1;"Tributado; CST Entrada 50; CST Saida 01";40159000
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40161010
1;"Tributado; CST Entrada 50; CST Saida 01";40161090
1;"Tributado; CST Entrada 50; CST Saida 01";40169100
1;"Tributado; CST Entrada 50; CST Saida 01";40169200
1;"Tributado; CST Entrada 50; CST Saida 01";40169300
1;"Tributado; CST Entrada 50; CST Saida 01";40169400
1;"Tributado; CST Entrada 50; CST Saida 01";40169510
1;"Tributado; CST Entrada 50; CST Saida 01";40169590
1;"Tributado; CST Entrada 50; CST Saida 01";40169910
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";40169990
1;"Tributado; CST Entrada 50; CST Saida 01";40170000
1;"Tributado; CST Entrada 50; CST Saida 01";41012000
1;"Tributado; CST Entrada 50; CST Saida 01";41015010
1;"Tributado; CST Entrada 50; CST Saida 01";41015020
1;"Tributado; CST Entrada 50; CST Saida 01";41015030
1;"Tributado; CST Entrada 50; CST Saida 01";41019010
1;"Tributado; CST Entrada 50; CST Saida 01";41019020
1;"Tributado; CST Entrada 50; CST Saida 01";41019030
1;"Tributado; CST Entrada 50; CST Saida 01";41021000
1;"Tributado; CST Entrada 50; CST Saida 01";41022100
1;"Tributado; CST Entrada 50; CST Saida 01";41022900
1;"Tributado; CST Entrada 50; CST Saida 01";41032000
1;"Tributado; CST Entrada 50; CST Saida 01";41033000
1;"Tributado; CST Entrada 50; CST Saida 01";41039000
1;"Tributado; CST Entrada 50; CST Saida 01";41041111
1;"Tributado; CST Entrada 50; CST Saida 01";41041112
1;"Tributado; CST Entrada 50; CST Saida 01";41041113
1;"Tributado; CST Entrada 50; CST Saida 01";41041114
1;"Tributado; CST Entrada 50; CST Saida 01";41041119
1;"Tributado; CST Entrada 50; CST Saida 01";41041121
1;"Tributado; CST Entrada 50; CST Saida 01";41041122
1;"Tributado; CST Entrada 50; CST Saida 01";41041123
1;"Tributado; CST Entrada 50; CST Saida 01";41041124
1;"Tributado; CST Entrada 50; CST Saida 01";41041129
1;"Tributado; CST Entrada 50; CST Saida 01";41041910
1;"Tributado; CST Entrada 50; CST Saida 01";41041920
1;"Tributado; CST Entrada 50; CST Saida 01";41041930
1;"Tributado; CST Entrada 50; CST Saida 01";41041940
1;"Tributado; CST Entrada 50; CST Saida 01";41041990
1;"Tributado; CST Entrada 50; CST Saida 01";41044110
1;"Tributado; CST Entrada 50; CST Saida 01";41044120
1;"Tributado; CST Entrada 50; CST Saida 01";41044130
1;"Tributado; CST Entrada 50; CST Saida 01";41044190
1;"Tributado; CST Entrada 50; CST Saida 01";41044910
1;"Tributado; CST Entrada 50; CST Saida 01";41044920
1;"Tributado; CST Entrada 50; CST Saida 01";41044990
1;"Tributado; CST Entrada 50; CST Saida 01";41051010
1;"Tributado; CST Entrada 50; CST Saida 01";41051021
1;"Tributado; CST Entrada 50; CST Saida 01";41051029
1;"Tributado; CST Entrada 50; CST Saida 01";41051090
1;"Tributado; CST Entrada 50; CST Saida 01";41053000
1;"Tributado; CST Entrada 50; CST Saida 01";41062110
1;"Tributado; CST Entrada 50; CST Saida 01";41062121
1;"Tributado; CST Entrada 50; CST Saida 01";41062129
1;"Tributado; CST Entrada 50; CST Saida 01";41062190
1;"Tributado; CST Entrada 50; CST Saida 01";41062200
1;"Tributado; CST Entrada 50; CST Saida 01";41063110
1;"Tributado; CST Entrada 50; CST Saida 01";41063190
1;"Tributado; CST Entrada 50; CST Saida 01";41063200
1;"Tributado; CST Entrada 50; CST Saida 01";41064000
1;"Tributado; CST Entrada 50; CST Saida 01";41069100
1;"Tributado; CST Entrada 50; CST Saida 01";41069200
1;"Tributado; CST Entrada 50; CST Saida 01";41071110
1;"Tributado; CST Entrada 50; CST Saida 01";41071120
1;"Tributado; CST Entrada 50; CST Saida 01";41071190
1;"Tributado; CST Entrada 50; CST Saida 01";41071210
1;"Tributado; CST Entrada 50; CST Saida 01";41071220
1;"Tributado; CST Entrada 50; CST Saida 01";41071290
1;"Tributado; CST Entrada 50; CST Saida 01";41071910
1;"Tributado; CST Entrada 50; CST Saida 01";41071920
1;"Tributado; CST Entrada 50; CST Saida 01";41071990
1;"Tributado; CST Entrada 50; CST Saida 01";41079110
1;"Tributado; CST Entrada 50; CST Saida 01";41079190
1;"Tributado; CST Entrada 50; CST Saida 01";41079210
1;"Tributado; CST Entrada 50; CST Saida 01";41079290
1;"Tributado; CST Entrada 50; CST Saida 01";41079910
1;"Tributado; CST Entrada 50; CST Saida 01";41079990
1;"Tributado; CST Entrada 50; CST Saida 01";41120000
1;"Tributado; CST Entrada 50; CST Saida 01";41131010
1;"Tributado; CST Entrada 50; CST Saida 01";41131090
1;"Tributado; CST Entrada 50; CST Saida 01";41132000
1;"Tributado; CST Entrada 50; CST Saida 01";41133000
1;"Tributado; CST Entrada 50; CST Saida 01";41139000
1;"Tributado; CST Entrada 50; CST Saida 01";41141000
1;"Tributado; CST Entrada 50; CST Saida 01";41142010
1;"Tributado; CST Entrada 50; CST Saida 01";41142020
1;"Tributado; CST Entrada 50; CST Saida 01";41151000
1;"Tributado; CST Entrada 50; CST Saida 01";41152000
1;"Tributado; CST Entrada 50; CST Saida 01";42010010
1;"Tributado; CST Entrada 50; CST Saida 01";42010090
1;"Tributado; CST Entrada 50; CST Saida 01";42021100
1;"Tributado; CST Entrada 50; CST Saida 01";42021210
1;"Tributado; CST Entrada 50; CST Saida 01";42021220
1;"Tributado; CST Entrada 50; CST Saida 01";42021900
1;"Tributado; CST Entrada 50; CST Saida 01";42022100
1;"Tributado; CST Entrada 50; CST Saida 01";42022210
1;"Tributado; CST Entrada 50; CST Saida 01";42022220
1;"Tributado; CST Entrada 50; CST Saida 01";42022900
1;"Tributado; CST Entrada 50; CST Saida 01";42023100
1;"Tributado; CST Entrada 50; CST Saida 01";42023200
1;"Tributado; CST Entrada 50; CST Saida 01";42023900
1;"Tributado; CST Entrada 50; CST Saida 01";42029100
1;"Tributado; CST Entrada 50; CST Saida 01";42029200
1;"Tributado; CST Entrada 50; CST Saida 01";42029900
1;"Tributado; CST Entrada 50; CST Saida 01";42031000
1;"Tributado; CST Entrada 50; CST Saida 01";42032100
1;"Tributado; CST Entrada 50; CST Saida 01";42032900
1;"Tributado; CST Entrada 50; CST Saida 01";42033000
